-1.156e-05,0
-0.00013318,0.0092103
-0.00023428,0.018421
-9.2656e-05,0.027631
0.00011296,0.036841
-5.4913e-05,0.046052
2.8373e-05,0.055262
2.1278e-05,0.064472
-0.00022028,0.073683
0.00012511,0.082893
0.00020247,0.092103
-3.8897e-06,0.10131
9.9858e-05,0.11052
-7.5733e-05,0.11973
5.9615e-05,0.12894
0.00021232,0.13816
0.00013117,0.14737
-6.9994e-05,0.15658
-0.00010196,0.16579
5.3115e-06,0.175
-2.3702e-05,0.18421
-6.2736e-06,0.19342
0.00012711,0.20263
2.2114e-05,0.21184
0.0001664,0.22105
-4.296e-06,0.23026
-1.3324e-05,0.23947
7.932e-05,0.24868
4.2627e-05,0.25789
-2.099e-05,0.2671
-0.00015882,0.27631
-0.00011164,0.28552
6.1686e-05,0.29473
5.4346e-05,0.30394
-0.00014679,0.31315
1.1991e-05,0.32236
5.2936e-05,0.33157
-0.00011752,0.34078
-9.9822e-05,0.34999
0.0001194,0.3592
-0.00017537,0.36841
4.4653e-05,0.37762
9.7806e-05,0.38683
-0.00017913,0.39604
-1.3019e-05,0.40525
-0.00011752,0.41447
8.9962e-06,0.42368
-4.2217e-05,0.43289
-0.00016509,0.4421
6.1797e-05,0.45131
5.9616e-05,0.46052
-6.1844e-05,0.46973
5.2788e-05,0.47894
-0.00013443,0.48815
-0.00012348,0.49736
-0.00011534,0.50657
-1.0933e-05,0.51578
-5.2419e-05,0.52499
0.00019113,0.5342
-7.1106e-06,0.54341
5.6184e-05,0.55262
5.7407e-05,0.56183
3.7173e-05,0.57104
1.9169e-05,0.58025
0.00012441,0.58946
-0.00011642,0.59867
0.00016353,0.60788
6.8633e-05,0.61709
-0.00011495,0.6263
0.00011102,0.63551
0.00011826,0.64472
0.00017073,0.65393
-4.2032e-05,0.66314
0.00016394,0.67235
2.6347e-05,0.68157
-0.00014635,0.69078
-7.7617e-05,0.69999
9.2949e-05,0.7092
0.0001793,0.71841
-0.00011832,0.72762
-1.1118e-05,0.73683
-6.5677e-05,0.74604
0.00018797,0.75525
-8.9608e-05,0.76446
0.00013315,0.77367
-6.2457e-05,0.78288
7.7668e-05,0.79209
-0.00013243,0.8013
0.00015003,0.81051
-0.00022029,0.81972
3.2251e-05,0.82893
4.21e-05,0.83814
-8.207e-05,0.84735
-9.6646e-05,0.85656
6.0935e-05,0.86577
-0.00010362,0.87498
-2.8238e-06,0.88419
-0.00028198,0.8934
-0.0002081,0.90261
-4.4753e-06,0.91182
0.0001118,0.92103
-0.00016495,0.93024
6.7867e-05,0.93945
4.9432e-05,0.94867
-5.8847e-05,0.95788
-2.3925e-06,0.96709
0.00021913,0.9763
-0.00014006,0.98551
4.801e-05,0.99472
2.0755e-05,1.0039
3.2208e-05,1.0131
-5.8805e-07,1.0223
2.8139e-05,1.0316
-2.5134e-05,1.0408
-0.00016935,1.05
-5.8402e-05,1.0592
2.3444e-05,1.0684
2.5879e-05,1.0776
6.0366e-05,1.0868
0.0002221,1.096
-0.00016541,1.1052
6.8041e-05,1.1145
1.3583e-05,1.1237
-3.7987e-06,1.1329
-6.9314e-05,1.1421
-1.2753e-05,1.1513
6.8036e-05,1.1605
4.2621e-05,1.1697
-0.00016057,1.1789
9.0621e-05,1.1881
2.4951e-05,1.1973
0.00018942,1.2066
-0.00011124,1.2158
-7.2204e-05,1.225
-0.00017522,1.2342
3.6123e-07,1.2434
9.9514e-05,1.2526
-4.7897e-05,1.2618
-5.191e-05,1.271
-2.9466e-05,1.2802
-1.6055e-05,1.2894
0.00010235,1.2987
1.5895e-06,1.3079
-4.8266e-05,1.3171
6.3467e-05,1.3263
-0.00013644,1.3355
5.9862e-05,1.3447
-2.065e-05,1.3539
0.00021394,1.3631
-6.4881e-05,1.3723
4.2359e-05,1.3816
1.1787e-05,1.3908
-0.00010808,1.4
8.7553e-05,1.4092
-0.00022263,1.4184
-0.00019461,1.4276
-0.00013096,1.4368
0.00013056,1.446
9.8397e-05,1.4552
-0.00012514,1.4644
-1.7975e-05,1.4737
-7.4341e-05,1.4829
2.3324e-05,1.4921
0.00021013,1.5013
-8.7667e-05,1.5105
0.00019488,1.5197
-4.6527e-05,1.5289
-6.5192e-05,1.5381
6.0963e-05,1.5473
7.0912e-05,1.5565
2.798e-05,1.5658
-0.00014675,1.575
-6.9132e-05,1.5842
-8.6799e-05,1.5934
-5.1251e-05,1.6026
-7.8209e-05,1.6118
4.2579e-05,1.621
0.00010115,1.6302
-2.5067e-05,1.6394
5.5424e-05,1.6487
7.5888e-05,1.6579
1.3384e-05,1.6671
-2.7256e-05,1.6763
-5.4263e-05,1.6855
-0.00011631,1.6947
-2.7352e-05,1.7039
1.595e-05,1.7131
-1.8671e-05,1.7223
2.179e-05,1.7315
4.6238e-06,1.7408
6.7032e-05,1.75
-6.305e-05,1.7592
-1.1841e-05,1.7684
2.4206e-05,1.7776
-3.7608e-05,1.7868
2.8044e-05,1.796
-0.00017745,1.8052
4.5858e-05,1.8144
4.6182e-05,1.8236
-1.1875e-07,1.8329
-3.5294e-05,1.8421
-4.3299e-05,1.8513
-0.00017048,1.8605
0.00010957,1.8697
6.3577e-05,1.8789
-0.00010872,1.8881
-0.00014773,1.8973
-3.8525e-05,1.9065
6.8084e-05,1.9158
8.3265e-05,1.925
5.346e-05,1.9342
7.6802e-05,1.9434
0.00017549,1.9526
-0.00017043,1.9618
4.6951e-05,1.971
-5.4304e-06,1.9802
-7.4887e-05,1.9894
7.1676e-05,1.9986
-5.5129e-07,2.0079
0.00012001,2.0171
-0.0001034,2.0263
-8.4757e-05,2.0355
4.3342e-05,2.0447
-8.8752e-05,2.0539
1.2123e-05,2.0631
-4.019e-05,2.0723
0.00010967,2.0815
4.3667e-05,2.0907
-4.07e-05,2.1
-6.3869e-05,2.1092
-4.0488e-05,2.1184
0.00023939,2.1276
-4.9623e-06,2.1368
-2.0258e-05,2.146
-1.9753e-05,2.1552
0.00015163,2.1644
-0.00017322,2.1736
0.00011125,2.1829
-7.1928e-05,2.1921
-2.7337e-05,2.2013
6.774e-05,2.2105
-9.3645e-05,2.2197
4.2572e-05,2.2289
-7.4543e-06,2.2381
-0.00013988,2.2473
1.9231e-05,2.2565
5.8039e-05,2.2657
6.3786e-05,2.275
-5.6598e-05,2.2842
-1.6138e-06,2.2934
6.2232e-05,2.3026
5.3344e-05,2.3118
-3.8934e-05,2.321
-0.00012717,2.3302
2.726e-05,2.3394
3.1747e-05,2.3486
0.00014984,2.3578
-0.00015538,2.3671
-3.5429e-05,2.3763
4.3423e-05,2.3855
-1.0148e-05,2.3947
0.00020288,2.4039
-3.6721e-05,2.4131
-0.00023638,2.4223
7.2986e-05,2.4315
-0.0001399,2.4407
0.00013149,2.45
4.0383e-05,2.4592
-3.4417e-05,2.4684
-9.8006e-05,2.4776
0.00018573,2.4868
3.0954e-05,2.496
-4.891e-05,2.5052
-6.9488e-05,2.5144
-1.8039e-05,2.5236
0.00012563,2.5328
0.00019107,2.5421
2.7193e-06,2.5513
4.2713e-05,2.5605
3.2336e-05,2.5697
-0.0001649,2.5789
1.4034e-05,2.5881
-4.9804e-05,2.5973
-4.2777e-05,2.6065
-1.5087e-05,2.6157
-0.00028908,2.6249
-7.3454e-05,2.6342
7.5622e-05,2.6434
1.2079e-05,2.6526
-5.1591e-05,2.6618
-3.4086e-05,2.671
-0.000108,2.6802
-6.9739e-05,2.6894
-5.83e-05,2.6986
-1.8613e-05,2.7078
5.8796e-05,2.7171
-2.1041e-06,2.7263
-7.9761e-06,2.7355
-8.3551e-05,2.7447
9.7862e-05,2.7539
2.3548e-05,2.7631
5.6605e-05,2.7723
2.1929e-05,2.7815
8.0771e-05,2.7907
0.00015125,2.7999
-4.3163e-05,2.8092
5.4256e-05,2.8184
6.793e-05,2.8276
-8.7669e-07,2.8368
0.00019119,2.846
-9.7862e-05,2.8552
-4.8613e-05,2.8644
7.7898e-06,2.8736
2.6201e-06,2.8828
-2.2278e-05,2.892
-4.7971e-05,2.9013
8.2459e-05,2.9105
-6.0403e-06,2.9197
-8.0676e-05,2.9289
0.00017128,2.9381
9.1216e-05,2.9473
0.00014888,2.9565
-2.6748e-06,2.9657
0.00019158,2.9749
9.1968e-05,2.9842
-0.00018081,2.9934
-0.00012653,3.0026
5.8363e-05,3.0118
-1.1619e-05,3.021
-1.4381e-05,3.0302
0.00010748,3.0394
0.00017022,3.0486
3.9124e-05,3.0578
1.2733e-05,3.067
0.00022509,3.0763
-1.0678e-06,3.0855
-4.5055e-05,3.0947
-5.9505e-05,3.1039
-7.3567e-05,3.1131
8.1695e-06,3.1223
-8.6086e-05,3.1315
-0.00018584,3.1407
-0.00012849,3.1499
4.362e-05,3.1591
0.00010913,3.1684
0.00012026,3.1776
0.00023129,3.1868
-0.0001084,3.196
0.00013645,3.2052
8.168e-06,3.2144
-4.6778e-05,3.2236
-4.2638e-05,3.2328
8.8962e-05,3.242
6.4975e-05,3.2513
-0.00018062,3.2605
0.00010247,3.2697
8.2523e-05,3.2789
-2.3633e-05,3.2881
-9.8127e-05,3.2973
-7.6959e-05,3.3065
-0.00012361,3.3157
-5.0215e-06,3.3249
-3.8866e-05,3.3341
-3.1195e-05,3.3434
2.2136e-05,3.3526
-2.9732e-05,3.3618
-0.00016972,3.371
